"id","diocese_id","code","alias","name","type","responsible","description","email","phone","url","picture","tags","phone_original","phone_international","phone_national","common_name","created_at","updated_at","addresse_messe_info_id","addresse_google_maps_id","address_country","address_locality","address_region","postal_code","street_address","formatted_address","latitude","longitude","zoom"
17136,932,"ve/78/rambouillet","192078","Rambouillet","Paroisse","Père Amaury SARTORIUS"," ","secretariat@paroisserambouillet.fr","+33134573630","http://www.paroisserambouillet.fr","http://lh3.googleusercontent.com/MAyy3Z2AtNvbpdQQVWX0pbXKttslhHQeEvLWVORz3YyrmSrx-leSr6tXfjv9Dw-N3zZTtXQkgS6TwheUMn4mvg",,"01 34 57 36 30","+33 1 34 57 36 30","01 34 57 36 30",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","RAMBOUILLET",,"78120","46 rue Gambetta",,,,
17137,932,"ve/78/saint-arnoult-en-yvelines","192081","Saint Arnoult en Yvelines","Groupement paroissial","Père Jacques Noah Bikoe"," ","secretariat@paroissesaintarnoult.fr","+33130413335",,,,"01 30 41 33 35","+33 1 30 41 33 35","01 30 41 33 35",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","SAINT ARNOULT EN YVELINES",,"78730","81 rue Charles de Gaulle",,,,
17138,932,"ve/78/saint-cyr","192082","Saint Cyr","Paroisse","Père Pierre-Hervé GROSJEAN"," ","secretariat@paroissesaintcyrlecole.fr","+33130450025","http://www.paroissesaintcyrlecole.fr/","http://lh3.googleusercontent.com/ejDe8zbx4htbiMb0z12Xm4uFTkOTsQcQGLr-pLg0udPUxqBgkdl3EbrxnpSdQAomZ4PYcMf7e1QpFWP06AAQwA8",,"01 30 45 00 25","+33 1 30 45 00 25","01 30 45 00 25",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","SAINT CYR L'ECOLE",,"78210","2 rue de la République",,,,
17139,932,"ve/78/saint-germain-en-laye-saint-germain","192083","Saint Germain en Laye Saint Germain","Paroisse","Père Thierry FAURE"," ","secretaire@paroisses-stgermainenlaye.net","+33134519911","http://www.paroisses-stgermainenlaye.net","http://lh3.googleusercontent.com/4hNqTJfl1KwFAyWcjk1fdAudGLdsW1Y8wnp9cSPJOX8kdBuOMs4rXMf_w683MwxTzcHFNa0yuV9SN6MkU-FVdw",,"01 34 51 99 11","+33 1 34 51 99 11","01 34 51 99 11",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","SAINT GERMAIN EN LAYE",,"78100","4 place Charles de Gaulle",,,,
17140,932,"ve/78/saint-germain-en-laye-saint-leger","192107","Saint Germain en Laye Saint Léger","Paroisse","Père Hervé DUROSELLE"," ","paroissesaintleger@wanadoo.fr","+33134510709","http://www.saint-leger.paroisses-stgermainenlaye.net","http://lh3.googleusercontent.com/aK-GSlZD29xOdDeJ9IfTojuBJPkbW_XRIiQ_tW1urJHyvaG0ljjq5UNv_0GtwNCOevIavLX7bZuAadEQkFj5tba-",,"01 34 51 07 09","+33 1 34 51 07 09","01 34 51 07 09",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","SAINT GERMAIN EN LAYE",,"78100","20 rue de la Maison Verte",,,,
17158,905,"pa/75/bon-pasteur","169002","Bon Pasteur","Paroisse",," ","paroisse-bonpasteur-paris11@wanadoo.fr","+33143710524","http://www.paris.catholique.fr/-bon-pasteur-337-.html",,,"01 43 71 05 24","+33 1 43 71 05 24","01 43 71 05 24",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75011","179 rue de Charonne - Boîte A 15 bis",,,,
17141,932,"ve/78/groupement-paroissial-saint-quentin---saint-victor","78hty5","Saint Quentin - Saint Victor","Groupement paroissial","Père Didier GRAIN"," ","secretariat@gpsqsv.fr","+33973661154","https://gp.stquentin-stvictor.fr/","http://lh3.googleusercontent.com/TBhQ0u2j4NnkxSfynLDOhz5zLr8XD-kQj0V3DWNIZ-askEr4sE0is42WsTjG8asmtKGCT4IIbw-qlbiSOx3fFnKY",,"09 73 66 11 54","+33 9 73 66 11 54","09 73 66 11 54",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","MONTIGNY LE BRETONNEUX",,"78180","4 Parvis des Sources",,,,
17142,932,"ve/78/saint-nom-chavenay","192087","Saint-Nom Feucherolles","Groupement paroissial","Père Jean-Michel PROUTEAU"," ","paroissestnom@gmail.com","+33134628162","http://paroissestnomchavenay.com","http://lh3.googleusercontent.com/HIYdXViY6I85nJWrrFl1Ybjb0rBAPmhmE2jQIdm_v3QafkFfnlC_QTdRCPD340kMq4ZeuZHxABc5qP_MDtaU-g",,"01 34 62 81 62","+33 1 34 62 81 62","01 34 62 81 62",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","SAINT NOM LA BRETECHE",,"78860","2 bis rue du Général de Gaulle",,,,
17143,932,"ve/78/sartrouville-saint-joseph","192093","Sartrouville Saint Joseph","Paroisse","Père Gaël BENEAT"," ","saintjoseph78500@orange.fr","+33139130785","http://catholique-sartrouville-78.cef.fr/","http://lh3.googleusercontent.com/O_BZplfuifbvOytLHjLgTiZmKyNJsi7PyVdwISSTU1UYQSkIhqTBEvSRBOpUdK-TqKI9dtYtPvo4gOOpLvTnBg",,"01 39 13 07 85","+33 1 39 13 07 85","01 39 13 07 85",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","SARTROUVILLE",,"78500","52 rue Jules Ferry",,,,
17144,932,"ve/78/sartrouville-saint-vincent-de-paul","192022","Sartrouville Saint Vincent de Paul","Groupement paroissial","Père Dominique BARNERIAS"," ","svdp.sartrouville@orange.fr","+33139140305","http://catholique-sartrouville-78.cef.fr/","http://lh3.googleusercontent.com/HskM0WY_rQ2JwNeIfaPP66wxKQUnPHRb_MYFigOxxUVnut7xK0Po1p__ZpM3N3fmIEWU0WP8NUYLNFESCXC1hjk",,"01 39 14 03 05","+33 1 39 14 03 05","01 39 14 03 05",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","SARTROUVILLE",,"78500","1 place du Champ de Mars",,,,
17145,932,"ve/78/septeuil","192094","Septeuil","Groupement paroissial","Père Joseph VU THE KY"," ","paroisse.septeuil@free.fr","+33130934046","http://www.paroisse-septeuil.com","http://lh3.googleusercontent.com/oVEuN-sdlNqsjir9Gdu5Z4prHBWwd3OuhdzXWse8X4erU1ipcJPKE9rxBa9U8FH-DAl_1Sy_hrYQb-KY9zYTAxc",,"01 30 93 40 46","+33 1 30 93 40 46","01 30 93 40 46",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","SEPTEUIL",,"78790","14 place de l'Eglise",,,,
17146,932,"ve/78/trappes","192095","Trappes","Paroisse","Père Etienne GUILLET"," ","paroisse.stgeorges@wanadoo.fr","+33130629720","http://www.paroissedetrappes.com","http://lh3.googleusercontent.com/sd8lDsVglmQyh1n18-pdj2WyiJmSYBZ2XQEzpoluVHLy_2fZltKDmsyXJ4AbpMeT-lu4bi1f5i0DHsaphUrHhw",,"01 30 62 97 20","+33 1 30 62 97 20","01 30 62 97 20",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","TRAPPES",,"78190","23 rue de Montfort",,,,
17147,932,"ve/78/vallee-de-chevreuse","192015","Vallée de Chevreuse","Groupement paroissial","Père Jean-Brice CALLERY"," ","cathos.valchevreuse@free.fr","+33130523127","http://www.epvc.fr","http://lh3.googleusercontent.com/bqSEHfwa4Hrn0x4uGMgODr1CYH0dymbK7tlSAEiIYSAoarOm3aRhLfyF8RM1iGww5C6HJHJtJGLMb9vvLwUY_KxT",,"01 30 52 31 27","+33 1 30 52 31 27","01 30 52 31 27",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","CHEVREUSE",,"78460","3 passage du Prieuré",,,,
17148,932,"ve/78/verneuil-vernouillet","192098","Verneuil Vernouillet","Groupement paroissial","Père Pierre-Marie HASCAL","","martin-etienne@club-internet.fr","+33139656313","http://www.paroisse-verneuil-vernouillet-78.catholique.fr","http://lh3.googleusercontent.com/RinU21ex5rvQS1Ypc8_D50G6GhwWEpTH_mqjCeA-gt-3uzGMhgt4avhBXSvXYxX_b_Et4Nb2LFEnHRqjvLpxEw",,"01 39 65 63 13","+33 1 39 65 63 13","01 39 65 63 13",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","VERNEUIL SUR SEINE",,"78480","1 rue Delapierre",,,,
17149,932,"ve/78/versailles-saint-louis","192085","Versailles - Cathédrale Saint Louis","Paroisse","Père Marc BOULLE"," ","secretariat@cathedrale-versailles.org","+33139504065","http://www.cathedrale-versailles.org","http://lh3.googleusercontent.com/fQZVmqbpUfJaYnqNRVGET0WWbtrtBqUHp-vanOSVnm_NJjv5A-2iy5gJPbyf0yguR9_-gWn8dB1AGWBhbvd6-yDi",,"01 39 50 40 65","+33 1 39 50 40 65","01 39 50 40 65",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","VERSAILLES",,"78000","4 place Saint Louis",,,,
17150,932,"ve/78/versailles-notre-dame","192073","Versailles - Notre Dame","Paroisse","Père Pierre DELORT-LAVAL "," ","notredame.versailles@wanadoo.fr","+33130976974","http://notredameversailles.org/","http://lh3.googleusercontent.com/ODBeIjMHp-WERo2zmMhigkESbP2n95NCyLk-XHnrApIEoHYzZwuh_BaUS--H_Z7raUF6NUzEr95vtTMWT2phUSw",,"01 30 97 69 74","+33 1 30 97 69 74","01 30 97 69 74",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","VERSAILLES",,"78000","2 rue Baillet Reviron",,,,
17151,932,"ve/78/saint-michel-de-porchefontaine","192086","Versailles - Saint Michel de Porchefontaine","Paroisse","Père Raphäel PROUTEAU"," ","saint.michel.versailles@gmail.com","+33139512165","http://saint-michel-78.cef.fr/","http://lh3.googleusercontent.com/xCjh6Jk_cQggREufxKMtn0ulLnadup7pz-4Y-smuaFLXsd2lC6hViTvY50_r8JGYunFmGHgJO4f0mk8fHuKzMQ",,"01 39 51 21 65","+33 1 39 51 21 65","01 39 51 21 65",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","VERSAILLES",,"78000","18 rue des Célestins",,,,
17152,932,"ve/78/saint-symphorien","192089","Versailles - Saint Symphorien","Paroisse","Père Yves GENOUVILLE"," ","saint.symphorien@free.fr","+33139202132","https://paroisse-saint-symphorien.fr/","http://lh3.googleusercontent.com/aVjknDFhnZzNcbs4kPlgwzxpxS2ZqSgfEFab7movZMzTvlsWx9XN7JP0D9SZhZTf-SxnIFAppQAfRa352DIPUQ",,"01 39 20 21 32","+33 1 39 20 21 32","01 39 20 21 32",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","VERSAILLES",,"78000","2 place Saint Symphorien",,,,
17153,932,"ve/78/sainte-bernadette","192090","Versailles - Sainte Bernadette","Paroisse","Père Louis-Pasteur FAYE"," ","stebernadette78@gmail.com","+33139515690","http://www.paroisse-sainte-bernadette.fr/","http://lh3.googleusercontent.com/Rtnu8UlE7aQcbuZXr_DzKh5YaqXeBEPGpaN7_H-hNd3uawxZI1Smd5OhIrWlO1uzS7TC72AqvyrImhXOYBWi9Bg1",,"01 39 51 56 90","+33 1 39 51 56 90","01 39 51 56 90",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","VERSAILLES",,"78000","7 rue Saint Nicolas",,,,
17154,932,"ve/78/sainte-elisabeth","192091","Versailles - Sainte Elisabeth","Paroisse","Père Yann LE LAY"," ","secretariat@sainteelisabeth-versailles.com","+33139504077","http://www.sainteelisabeth-versailles.com","http://lh3.googleusercontent.com/GiAVnhRl_M3enHAI0ln4yRAJY8WcmE7RgLr0BHjHYcQZ1WWh8t8zL420Ps3y_XckRAeDAprqeGXYogldcIrffZ4",,"01 39 50 40 77","+33 1 39 50 40 77","01 39 50 40 77",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","VERSAILLES",,"78000","26/28 rue Jean Mermoz",,,,
17155,932,"ve/78/sainte-jeanne-d-arc","192092","Versailles - Sainte Jeanne d'Arc","Paroisse","Père Emmanuel PETEUL","Secrétariat :&nbsp;Horaires d&#39;ouverture :&nbsp;du lundi au samedi de 10h à 12h sauf le mardidu mardi au vendredi de 16h à 18h&nbsp;Permanence du Curé, &nbsp;(hors vacances scolaires) : le jeudi de 17h à 19hVicaires :&nbsp;Père Jean-François LecontePère Eric Duverdier","secretariat@jeannedarc-versailles.com","+33139021487","http://www.jeannedarc-versailles.com","http://lh3.googleusercontent.com/hD7L59lr4-G_XbPWpOH_ako84LlkAYKo66zK7u6fNz5QueSv6-zvmgZNyyMNWRKJGG8kC320tDNZfpSxW1e2OFZX",,"01 39 02 14 87","+33 1 39 02 14 87","01 39 02 14 87",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","VERSAILLES",,"78000","17 rue Albert Joly",,,,
17156,932,"ve/78/villepreux-les-clayes","192100","Villepreux les Clayes","Groupement paroissial","Père Sébastien CHAUCHAT"," ","secretariat@villepreuxlesclayescatholique78.fr","+33130552820","http://villepreuxlesclayes.catho78.fr/wp1/","http://lh3.googleusercontent.com/8KBAsku-RnMjrCSAaMN8pD-1vA4wYbfQs0J25_SWf6wYpIMZGDfF4LlxJbcSlBirWxtAyffL9y08fZo7xiZK-tDD",,"01.30.55.28.20","+33 1 30 55 28 20","01 30 55 28 20",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","LES- CLAYES SOUS BOIS",,"78340","25 rue Henri Prou",,,,
17157,932,"ve/78/viroflay","192101","Viroflay","Paroisse","Père Bruno Bettoli, Curé"," ","ndcviroflay@wanadoo.fr","+33130241340","http://viroflay-catholique-yvelines.cef.fr","http://lh3.googleusercontent.com/B0PJP_NwuYXsrn7xqFogjhkGH2q_j6cySsg-VLD0pQLILRzpNfAzuMcoybTekvQlz-k0X3233nVfhSrrhgVqkQk",,"01 30 24 13 40","+33 1 30 24 13 40","01 30 24 13 40",,"2018-04-07 11:24:57","2018-04-07 11:24:57",,,"fr","VIROFLAY",,"78220","28 rue Rieussec",,,,
17159,905,"pa/75/coeur-eucharistique-de-jesus","169003","Cœur Eucharistique de Jésus","Paroisse",," ","contact@coeur-eucharistique.net","+33140317455","http://www.coeur-eucharistique.net","http://lh3.googleusercontent.com/mKBZlHsnEdIiVlkLVEMQASmS9suZv03QgQNxDc1qI4q-6MguJdAEVNLGvYSNDtrvbmkKU8Ap9q7pA1f_8QTT4Q",,"01 40 31 74 55","+33 1 40 31 74 55","01 40 31 74 55",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75020","22 rue du Lieutenant-Chauré",,,,
17160,905,"pa/75/immaculee-conception","169004","Immaculée Conception","Paroisse",," ","p.immaculee.c@gmail.com","+33951505483","http://www.immaculee-conception.net",,,"09 51 50 54 83","+33 9 51 50 54 83","09 51 50 54 83",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75012","34 rue du Rendez-vous",,,,
17161,905,"pa/75/notre-dame-d-auteuil","169007","Notre-Dame d'Auteuil","Paroisse",," ","paroisse@notredamedauteuil.fr","+33153922626","http://www.notredamedauteuil.fr",,,"01 53 92 26 26","+33 1 53 92 26 26","01 53 92 26 26",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75016","4 rue Corot",,,,
17162,905,"pa/75/notre-dame-d-esperance","169029","Notre-Dame d'Espérance","Paroisse",," ","notredameesperance@neuf.fr","+33140214939","http://www.notredameesperance.com",,,"01 40 21 49 39","+33 1 40 21 49 39","01 40 21 49 39",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75011","47 rue de la Roquette - Boîte 1",,,,
17163,905,"pa/75/notre-dame-de-bonne-nouvelle","169009","Notre-Dame de Bonne Nouvelle","Paroisse",," ","eglisebonnenouvelle2@gmail.com","+33142336574","https://www.ndbn.fr",,,"01 42 33 65 74","+33 1 42 33 65 74","01 42 33 65 74",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75002","19 bis rue Beauregard",,,,
17164,905,"pa/75/notre-dame-de-clignancourt","169010","Notre-Dame de Clignancourt","Paroisse",," ","ndclignancourt@hotmail.fr","+33144927021","http://www.ndclignancourt.org",,,"01 44 92 70 21","+33 1 44 92 70 21","01 44 92 70 21",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75018","97 rue du Mont-Cenis",,,,
17165,905,"pa/75/notre-dame-de-compassion","169012","Notre-Dame de Compassion","Paroisse",,"



 ","paroisse.n.d.compassion@wanadoo.fr","+33145748331","http://www.paroissecompassion.fr",,,"01 45 74 83 31","+33 1 45 74 83 31","01 45 74 83 31",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75017","2 boulevard d'Aurelle-de-Paladines",,,,
17166,905,"pa/75/notre-dame-de-grace-de-passy","169011","Notre-Dame de Grâce de Passy","Paroisse",," ","secretariat.ndgp@wanadoo.fr","+33144301050","http://www.ndgrace-passy.com",,,"01 44 30 10 50","+33 1 44 30 10 50","01 44 30 10 50",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75016","4 rue de l'Annonciation",,,,
17167,905,"pa/75/notre-dame-de-la-salette","169015","Notre-Dame de La Salette","Paroisse",," ","paroisse@nd-la-salette.org","+33145311216","http://www.nd-la-salette.org",,,"01 45 31 12 16","+33 1 45 31 12 16","01 45 31 12 16",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75015","27 rue de Dantzig",,,,
17168,905,"pa/75/notre-dame-de-lorette","169020","Notre-Dame de Lorette","Paroisse",," ","nd.lorette@wanadoo.fr","+33148789272","http://www.notredamedelorette.org",,,"01 48 78 92 72","+33 1 48 78 92 72","01 48 78 92 72",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75009","8 - 8 bis rue Choron",,,,
17169,905,"pa/75/notre-dame-de-lourdes","169021","Notre-Dame de Lourdes","Paroisse",," ","ndlourdes@9online.fr","+33140316160","http://www.paris.catholique.fr/-notre-dame-de-lourdes-.html",,,"01 40 31 61 60","+33 1 40 31 61 60","01 40 31 61 60",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75020","130 rue Pelleport",,,,
17170,905,"pa/75/notre-dame-de-nazareth","169022","Notre-Dame de Nazareth","Paroisse",," ","nd.nazareth@online.fr","+33145585026","http://nd-nazareth-paris.cef.fr",,,"01 45 58 50 26","+33 1 45 58 50 26","01 45 58 50 26",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75015","349 rue Lecourbe",,,,
17171,905,"pa/75/notre-dame-de-l-arche-d-alliance","169016","Notre-Dame de l'Arche d'Alliance","Paroisse",," ","secretariat.ndaa@gmail.com","+33156566256","http://www.ndarche.org",,,"01 56 56 62 56","+33 1 56 56 62 56","01 56 56 62 56",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75015","81 rue d'Alleray",,,,
17172,905,"pa/75/notre-dame-de-l-assomption-de-passy","169018","Notre-Dame de l'Assomption de Passy","Paroisse",," ","paroissendassomption@wanadoo.fr","+33142244150","http://www.ndassomptiondepassy.com",,,"01 42 24 41 50","+33 1 42 24 41 50","01 42 24 41 50",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75016","90 rue de l'Assomption",,,,
17173,905,"pa/75/nd-de-l-assomption-des-buttes-chaumont","pa/75/notre-dame-de-l-assomption-des-buttes-chaumont","Notre-Dame de l'Assomption des Buttes-Chaumont","Paroisse",," ","notredamedesbutteschaumont@wanadoo.fr","+33961477837","http://nddbc.free.fr",,,"09 61 47 78 37","+33 9 61 47 78 37","09 61 47 78 37",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75019","80 bis rue de Meaux",,,,
17174,905,"pa/75/notre-dame-de-la-croix","169013","Notre-Dame de la Croix","Paroisse",," ","secretariat@notredamedelacroix.com","+33158700710","http://www.notredamedelacroix.com",,,"01 58 70 07 10","+33 1 58 70 07 10","01 58 70 07 10",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75020","3 place de Ménilmontant",,,,
17175,905,"pa/75/notre-dame-de-la-gare","169014","Notre-Dame de la Gare","Paroisse",,"","paroisse@notredamedelagare.fr","+33145834734","http://notredamedelagare.fr",,,"01 45 83 47 34","+33 1 45 83 47 34","01 45 83 47 34",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75013","8 rue Dunois",,,,
17176,905,"pa/75/notre-dame-de-bercy","169008","Notre-Dame de la Nativité de Bercy","Paroisse",," ","secretariat@notredamedebercy.com","+33143078651","http://notredamedebercy.com",,,"01 43 07 86 51","+33 1 43 07 86 51","01 43 07 86 51",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75012","11 rue de la Nativité",,,,
17177,905,"pa/75/notre-dame-des-blancs-manteaux","169024","Notre-Dame des Blancs-Manteaux","Paroisse",," ","nd.blancs.manteaux@free.fr","+33142720937","http://www.ndbm.fr",,,"01 42 72 09 37","+33 1 42 72 09 37","01 42 72 09 37",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75004","1 rue de l'Abbé-Migne",,,,
17178,905,"pa/75/notre-dame-des-champs","169025","Notre-Dame des Champs","Paroisse",," ","accueil@notredamedeschamps.fr","+33140641964","http://www.notredamedeschamps.fr",,,"01 40 64 19 64","+33 1 40 64 19 64","01 40 64 19 64",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75014","92 bis boulevard du Montparnasse",,,,
17179,905,"pa/75/notre-dame-des-foyers","169026","Notre-Dame des Foyers","Paroisse",," ","secretariat-ndf@orange.fr","+33140344644","http://notredamedesfoyers75.catholique.fr",,,"01 40 34 46 44","+33 1 40 34 46 44","01 40 34 46 44",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75019","20 rue de Tanger",,,,
17180,905,"pa/75/notre-dame-des-otages","169027","Notre-Dame des Otages","Paroisse",," ","notredame.desotages@orange.fr","+33143646070",,,,"01 43 64 60 70","+33 1 43 64 60 70","01 43 64 60 70",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75020","51 rue du Borrégo",,,,
17181,905,"pa/75/notre-dame-des-victoires","169028","Notre-Dame des Victoires","Paroisse",," ","basilique@notredamedesvictoires.com","+33142609047","http://www.notredamedesvictoires.com",,,"01 42 60 90 47","+33 1 42 60 90 47","01 42 60 90 47",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75002","6 rue Notre-Dame des Victoires",,,,
17182,905,"pa/75/notre-dame-du-bon-conseil","169030","Notre-Dame du Bon Conseil","Paroisse",," ","contact@notredamedubonconseil.fr","+33146063980","http://notredamedubonconseil.fr",,,"01 46 06 39 80","+33 1 46 06 39 80","01 46 06 39 80",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75018","140 rue de Clignancourt",,,,
17183,905,"pa/75/notre-dame-du-perpetuel-secours","169032","Notre-Dame du Perpétuel-Secours","Paroisse",," ","basiliquendps@wanadoo.fr","+33148059493","http://basilique-ndps.fr",,,"01 48 05 94 93","+33 1 48 05 94 93","01 48 05 94 93",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75011","55 boulevard de Ménilmontant",,,,
17184,905,"pa/75/notre-dame-du-rosaire","169033","Notre-Dame du Rosaire","Paroisse",," ","paroisse@ndrosaire.org","+33145431316","http://www.ndrosaire.org/",,,"01 45 43 13 16","+33 1 45 43 13 16","01 45 43 13 16",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75014","174 rue Raymond-Losserand",,,,
17185,905,"pa/75/notre-dame-du-travail","169034","Notre-Dame du Travail","Paroisse",," ","contact@notredamedutravail.net","+33144107292","http://www.notredamedutravail.net",,,"01 44 10 72 92","+33 1 44 10 72 92","01 44 10 72 92",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75014","34-36 rue Guilleminot",,,,
17186,905,"pa/75/saint-albert-le-grand","169036","Saint-Albert le Grand","Paroisse",," ","stalbert2@wanadoo.fr","+33145891976","http://www.saintalbertlegrand.org",,,"01 45 89 19 76","+33 1 45 89 19 76","01 45 89 19 76",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75013","123 rue de la Santé",,,,
17187,905,"pa/75/saint-ambroise","169037","Saint-Ambroise","Paroisse",," ","paroisse@saint-ambroise.com","+33143555618","http://www.saint-ambroise.com",,,"01 43 55 56 18","+33 1 43 55 56 18","01 43 55 56 18",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75011","2 rue Saint-Ambroise",,,,
17188,905,"pa/75/saint-andre-de-l-europe","169038","Saint-André de l'Europe","Paroisse",," ","contact@saint-andre-europe.org","+33144707900","http://www.saint-andre-europe.org",,,"01 44 70 79 00","+33 1 44 70 79 00","01 44 70 79 00",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75008","24 bis rue de Saint-Pétersbourg",,,,
17189,905,"pa/75/saint-antoine-de-padoue","169039","Saint-Antoine de Padoue","Paroisse",," ","saintantoinedepadoue75015@gmail.com","+33153680620","http://saintantoinedepadoue-paris.cef.fr",,,"01 53 68 06 20","+33 1 53 68 06 20","01 53 68 06 20",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75015","52 boulevard Lefebvre",,,,
17190,905,"pa/75/saint-antoine-des-quinze-vingts","169040","Saint-Antoine des Quinze-Vingts","Paroisse",," ","secretariat@saqv.fr","+33153171900","http://www.saqv.fr",,,"01 53 17 19 00","+33 1 53 17 19 00","01 53 17 19 00",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75012","57 rue Traversière",,,,
17191,905,"pa/75/saint-augustin","169041","Saint-Augustin","Paroisse",," ","secretariat@saintaugustin.net","+33145220135","http://www.saintaugustin.net/",,,"01 45 22 01 35","+33 1 45 22 01 35","01 45 22 01 35",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75008","8 avenue César-Caire",,,,
17192,905,"pa/75/saint-bernard-de-la-chapelle","169042","Saint-Bernard de la Chapelle","Paroisse",," ","paroisse@saint-bernard-de-la-chapelle.fr","+33142645212","http://www.saint-bernard-de-la-chapelle.fr",,,"01 42 64 52 12","+33 1 42 64 52 12","01 42 64 52 12",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75018","6 rue Saint-Luc",,,,
17193,905,"pa/75/saint-charles-de-monceau","169044","Saint-Charles de Monceau","Paroisse",," ","paroisse.st.charles.sec@orange.fr","+33147630584","http://www.saintcharlesdemonceau.laparoisse.net",,,"01 47 63 05 84","+33 1 47 63 05 84","01 47 63 05 84",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75017","17 rue de Tocqueville",,,,
17194,905,"pa/75/saint-christophe-de-javel","169045","Saint-Christophe de Javel","Paroisse",," ","secretariat@scjavel.net","+33145783370","http://www.scjavel.net",,,"01 45 78 33 70","+33 1 45 78 33 70","01 45 78 33 70",,"2018-04-07 11:31:53","2018-04-07 11:31:53",,,"fr","Paris",,"75015","28 rue de la Convention",,,,
